id,fec_nacim,flg_empleado,gls_nacioncorta,gls_residencialarga,gls_profesionlarga,cod_sexo,gls_cod_estcivillarga,gls_niv_educaclarga,gls_sep_bieneslarga
32706,1968-06-24,N,Chile, ,OTRA,F, ,Sin Asignación, 
15181,1960-11-18,N,Chile, ,OTRA,F, ,Sin Asignación, 
33280,2007-08-02,N,Chile, , ,F, ,Sin Asignación, 
19038,2004-11-15,N,Chile, ,OTRA,F, ,Sin Asignación, 
5520,1938-12-15,N,Chile, ,OTRA,F, ,Sin Asignación, 
9988,1937-03-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
6050,1956-09-10,N,Chile, ,OTRA,F, ,Sin Asignación, 
10796,1975-07-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
6210,1975-04-27,N,Chile, , ,F, ,Sin Asignación, 
947,1951-03-12,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
20044,1964-04-10,N,Chile, , ,M, ,Sin Asignación, 
5988,1960-01-02,N,Chile, ,OTRA,M, ,Sin Asignación, 
33025,1982-07-03,N,Chile, ,OTRA,M, ,Sin Asignación, 
24577,1965-11-10,N,Chile, ,OTRA,M, ,Sin Asignación, 
897,1948-01-16,N,Chile, ,OTRA,M, ,Sin Asignación, 
1071,1951-02-04,N,Chile, ,OTRA,M, ,Sin Asignación, 
5765,1961-08-20,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,CON SEPARACIÓN
14219,1969-02-10,N,Chile, ,OTRA,M, ,Sin Asignación, 
10519,1955-08-11,N,Chile,Residencia Propia,TECNICO ELECTRICO,M,Casado,Técnico,SIN SEPARACIÓN
23727,1992-02-13,N,Chile, ,OTRA,F, ,Sin Asignación, 
29192,1971-01-09,N,Chile, ,OTRA,M, ,Sin Asignación, 
568,1993-04-30,N,Chile, ,OTRA,M, ,Sin Asignación, 
19337,1934-06-30,N,Chile, ,OTRA,F, ,Sin Asignación, 
14320,1977-08-10,N,Chile, , ,M, ,Sin Asignación, 
23471,1968-07-01,N,Chile, ,OTRA,M, ,Sin Asignación, 
24406,1965-09-29,N,Chile, ,OTRA,M, ,Sin Asignación, 
10518,1957-01-27,N,Chile, ,OTRA,F, ,Sin Asignación, 
14174,1969-12-22,N,Chile, ,OTRA,M, ,Sin Asignación, 
10340,1952-10-03,N,Chile, ,OTRA,F, ,Sin Asignación, 
33576,1949-06-29,N,Chile, ,OTRA,M, ,Sin Asignación, 
24949,1981-12-01,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
28438,1975-12-02,N,Chile,Propia con deuda,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
10261,1967-07-15,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
23742,1979-08-30,N,Chile,Residencia Propia,DISEÑADOR GRAFICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
4908,1971-03-16,N,Chile,Residencia Arrendada,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
15506,1946-05-04,N,Chile,Residencia Propia,CONSTRUCTOR CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
33351,1946-02-24,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,SIN INFORMACION,Sin Asignación, 
10123,1943-03-19,N,Chile,Residencia Propia,PROFESOR,F,Casado,Sin Asignación,SIN SEPARACIÓN
185,1973-03-22,N,Chile,Propia con deuda,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
24833,1983-07-18,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
6010,1965-12-01,N,Chile, ,OTRA,F, ,Sin Asignación, 
33708,1954-08-09,N,Chile, ,OTRA,M, ,Sin Asignación, 
10588,1971-03-31,N,Chile, ,OTRA,F, ,Sin Asignación, 
19899,1960-06-07,N,Chile, ,OTRA,F, ,Sin Asignación, 
23902,1938-10-02,N,Chile, ,OTRA,F, ,Sin Asignación, 
28685,1945-08-02,N,Chile, ,OTRA,F, ,Sin Asignación, 
28793,1950-04-28,N,Chile, ,OTRA,M, ,Sin Asignación, 
19447,1935-05-26,N,Chile, ,OTRA,F, ,Sin Asignación, 
10044,1941-12-12,N,Chile, ,OTRA,M, ,Sin Asignación, 
19941,1957-06-14,N,Chile, ,OTRA,M, ,Sin Asignación, 
18853,1969-03-28,N,Chile,Propia con deuda,DISEÑADOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
21865,1955-10-18,N,Chile, , ,F,Viudo,Sin Asignación,-
952,1962-07-20,N,Chile, , ,F, ,Sin Asignación, 
32769,1968-12-04,N,Chile, ,OTRA,M, ,Sin Asignación, 
35727,1944-04-05,N,Chile, ,OTRA,F, ,Sin Asignación, 
21317,1978-07-24,N,Chile, , ,M, ,Sin Asignación, 
33423,1950-12-07,N,Chile,Residencia Propia,INGENIERO DE EJECUCION,M,Casado,Universitario Completo,SIN SEPARACIÓN
36887,1954-12-13,N,Chile, , ,M, ,Sin Asignación, 
6568,1970-03-30,N,Chile, ,OTRA,M, ,Sin Asignación, 
26657,1972-01-21,N,Chile,Residencia Propia,CONTADOR AUDITOR,F,Soltero,Universitario Completo, 
1833,1955-05-15,N,Chile, ,SOCIOLOGO,M,Casado,Universitario Completo,SIN SEPARACIÓN
34898,1988-10-13,N,Chile, ,OTRA,M, ,Sin Asignación, 
29503,1953-10-26,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
15259,1958-12-04,N,Chile,Residencia Propia,CONTADOR AUDITOR,M,Soltero,Universitario Completo, 
35054,1967-05-25,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
34971,1949-09-02,N,Chile, , ,M, ,Sin Asignación, 
6306,1946-03-03,N,Chile, ,INGENIERO,M,Casado,Universitario Completo,CON SEPARACIÓN
2186,1986-01-25,N,Francia,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
16029,1944-03-17,N,Chile, ,OTRA,F, ,Sin Asignación, 
29968,1937-10-03,N,Chile, ,OTRA,F, ,Sin Asignación, 
29640,1975-01-17,N,Chile, , ,M, ,Sin Asignación, 
29641,1973-12-29,N,Chile, , ,F, ,Sin Asignación, 
23555,1998-01-11,N,Chile, , ,F, ,Sin Asignación, 
9676,1947-02-03,N,Argentina, ,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
9722,2002-08-19,N,Chile, , ,M, ,Sin Asignación, 
25036,1980-12-20,N,Chile, , ,M, ,Sin Asignación, 
17312,1980-05-15,N,Chile,Residencia Arrendada,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
14095,1967-04-14,N,Chile,Residencia Propia,PSICOLOGO,F,Soltero,Universitario Completo, 
34323,1976-04-14,N,Chile, , ,F, ,Sin Asignación, 
6292,1944-03-28,N,Chile, , ,M, ,Sin Asignación, 
19306,1945-12-10,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
5125,1977-07-18,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
33711,1956-02-13,N,Chile,Residencia Propia,INGENIERO FORESTAL,M,Casado,Universitario Completo,CON SEPARACIÓN
19512,1954-06-04,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
2058,1968-02-18,N,Chile,Residencia Propia,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
36634,1946-10-20,N,Chile, , ,M, ,Sin Asignación, 
3411,1960-09-14,N,Chile,Residencia Arrendada,SECRETARIA,F,Casado,Técnico Universitario,SIN SEPARACIÓN
5603,1943-09-08,N,Chile,Residencia Propia,MEDICO,M,Casado,Universitario Completo,CON SEPARACIÓN
1868,1968-05-17,S,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
10069,2008-10-21,N,Chile, , ,M, ,Sin Asignación, 
20837,1979-02-04,N,Chile, , ,M, ,Sin Asignación, 
27595,1941-07-13,N,Chile, , ,M, ,Sin Asignación, 
28940,1956-01-17,N,Chile,Residencia Propia,EDUCADOR PARVULARIO,F,Casado,Universitario Completo,SIN SEPARACIÓN
23813,1984-06-07,N,Chile,Residencia Familiar,ENFERMERA,F,Soltero,Universitario Completo, 
30682,2008-07-03,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
10970,1953-05-31,N,Chile, , ,M, ,Sin Asignación, 
35642,1936-11-01,N,Chile, ,OTRA,M, ,Sin Asignación, 
16138,1985-09-23,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
5825,1946-09-28,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Incompleto,SIN SEPARACIÓN
30438,1987-12-22,N,Chile,Residencia Familiar,ADMINISTRADOR DE EMPRESAS,F,Soltero,Universitario Completo, 
35603,1960-05-30,N,Chile,Residencia Propia,QUIMICO FARMACEUTICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
34787,1980-12-27,N,Chile, ,OTRA,F, ,Sin Asignación, 
35620,1942-10-11,N,Francia,Residencia Propia,OTRA,F,Casado,Universitario Incompleto,SIN SEPARACIÓN
1816,2008-09-14,N,Chile, , ,M, ,Sin Asignación, 
25072,2003-12-09,N,Chile, , ,F, ,Sin Asignación, 
23046,1949-07-06,N,Chile, , ,M, ,Sin Asignación, 
1128,1948-11-18,N,Chile, , ,F, ,Sin Asignación, 
15392,1966-03-11,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
2028,1983-03-01,N,Chile, , ,M, ,Sin Asignación, 
24947,1969-01-24,N,Chile,Residencia Propia,ABOGADO,F,Casado,Universitario Completo,CON SEPARACIÓN
6551,1980-04-29,N,Chile, , ,M, ,Sin Asignación, 
6291,1988-06-07,N,Chile,Residencia Familiar,GASTRONOMO,F,Soltero,Técnico, 
2331,1981-01-17,N,Chile,Residencia Arrendada,INGENIERO CIVIL INFORMATICO,M,Soltero,Universitario Completo, 
26681,1985-02-07,N,Chile,Residencia Arrendada,ABOGADO,F,Soltero,Universitario Completo, 
406,1988-06-11,N,Chile,Residencia Familiar,ABOGADO,M,Soltero,Universitario Incompleto, 
23669,1922-07-25,N,Chile, ,OTRA,F, ,Sin Asignación, 
29771,1980-09-10,N,Chile,Residencia Familiar,TECNICO AGRICOLA,M,Casado,Técnico Universitario,CON SEPARACIÓN
5674,1959-07-23,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
11274,1965-09-22,N,Chile, , ,M, ,Sin Asignación, 
28970,1944-06-07,N,Chile,Residencia Propia,OTRA,F,Viudo,Sin Asignación, 
1421,1958-07-27,N,Chile, , ,F, ,Sin Asignación, 
20506,1987-09-12,N,Chile,Residencia Familiar,CIRUJANO DENTISTA,F,Soltero,Universitario Completo, 
6635,1966-12-11,N,Chile, ,OTRA,F, ,Sin Asignación, 
11189,2007-03-26,N,Chile, ,OTRA,M, ,Sin Asignación, 
20615,2011-04-29,N,Chile, ,OTRA,M, ,Sin Asignación, 
23946,2006-01-31,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
20428,1985-09-25,N,Chile,Residencia Familiar,COMUNICADOR AUDIOVISUAL,F,Soltero,Universitario Completo, 
998,1948-07-12,N,Chile,Propia con deuda,OTRA,M,Casado,Universitario Incompleto,CON SEPARACIÓN
10888,1952-11-06,N,Chile,Propia con deuda,ARQUITECTO,M,Casado,Universitario Completo,CON SEPARACIÓN
19762,1968-12-11,N,Chile,Propia con deuda,OTRA,F,Casado,Universitario Completo,CON SEPARACIÓN
5105,1986-10-28,N,Chile,Residencia Familiar,INGENIERO AGRONOMO,F,Soltero,Universitario Completo, 
16386,1972-08-22,N,Chile, ,OTRA,M, ,Sin Asignación, 
29685,2003-05-15,N,Chile, , ,F, ,Sin Asignación, 
2371,1983-03-14,N,China,Residencia Propia,INGENIERO,F,Soltero,Universitario Completo, 
1382,1973-12-31,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
34769,1962-03-13,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
34493,1968-07-02,N,Chile, , ,F, ,Sin Asignación, 
34353,1965-01-05,N,Chile,Propia con deuda,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
9570,1969-09-01,N,Chile, ,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
19349,1936-02-10,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
20665,1983-03-18,N,Chile, ,OTRA,F, ,Sin Asignación, 
6695,1956-08-10,N,Chile, ,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
15263,1959-05-20,N,Chile, ,OTRA,M, ,Sin Asignación, 
24085,1944-03-19,N,Chile, ,MEDICO,M,Soltero,Universitario Completo, 
28536,1949-05-10,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
1739,2009-04-01,N,Chile, , ,M, ,Sin Asignación, 
15017,1945-04-15,N,Chile,Residencia Propia,INGENIERO FORESTAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
10648,1960-10-23,N,Chile,Otras Residencias,PROFESOR,M,Soltero,Universitario Completo, 
19401,1943-08-17,N,Chile,Residencia Propia,ASISTENTE SOCIAL,F,Viudo,Universitario Completo, 
35440,1986-01-03,N,Chile,Residencia Familiar,INGENIERO CIVIL ELECTRICO,M,Soltero,Universitario Completo, 
2440,1957-09-21,N,Chile,Propia con deuda,PROFESOR,F,Soltero,Universitario Completo, 
33140,1981-10-27,S,Chile, ,INGENIERO CIVIL INDUSTRIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
28154,1968-10-20,S,Chile,Residencia Familiar,ADMINISTRADOR FINANCIERO,F,Soltero,Técnico Universitario, 
34129,1951-03-04,N,Chile, ,CONTADOR GENERAL,M,Soltero,Universitario Completo, 
14550,1923-07-16,N,Chile, ,OTRA,F, ,Sin Asignación, 
24681,1970-01-02,S,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
27164,1944-01-24,N,Chile,Residencia Propia,MEDICO,M,Casado,Universitario Completo,CON SEPARACIÓN
24239,1953-05-30,N,Chile,Residencia Propia,DISEÑADOR,F,Casado,Universitario Completo,CON SEPARACIÓN
30721,1968-06-10,S,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
25079,1961-09-16,N,Chile,Otras Residencias,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
20307,1983-01-15,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Soltero,Universitario Incompleto, 
21860,1957-04-01,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
1265,1962-05-19,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
19394,1938-12-12,N,Chile, , ,M, ,Sin Asignación, 
10254,1952-01-31,N,Chile,Residencia Propia,OTRA,F,Soltero,Sin Asignación, 
1276,1961-03-23,N,Chile, ,OTRA,F, ,Sin Asignación, 
6847,1989-10-17,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
24951,1979-07-04,N,Chile,Residencia Propia,PAISAJISTA,F,Casado,Universitario Completo,CON SEPARACIÓN
29354,1975-11-07,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
15482,1947-10-11,N,Chile,Residencia Familiar,BIOQUIMICO,M,Viudo,Universitario Completo, 
23397,1966-03-15,N,Chile,Residencia Familiar,SECRETARIA,F,Soltero,Técnico, 
28387,1979-09-16,N,No Definido, , ,F, ,Sin Asignación, 
5759,1970-07-20,N,Chile,Residencia Familiar, ,F,Casado,Universitario Incompleto,SIN SEPARACIÓN
29010,1952-08-21,N,Chile, , ,F, ,Sin Asignación, 
35635,1955-01-23,N,Chile, ,OTRA,M, ,Sin Asignación, 
6860,1980-11-04,N,Chile, ,OTRA,F, ,Sin Asignación, 
17454,1989-03-19,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Soltero,Universitario Incompleto, 
25656,1973-05-16,N,Chile,Residencia Familiar,ARQUITECTO,M,Casado,Universitario Completo,CON SEPARACIÓN
1951,1981-09-26,N,Chile,Residencia Familiar,MEDICO VETERINARIO,M,Soltero,Universitario Completo, 
11034,1966-04-11,N,Chile,Residencia Propia,ASISTENTE SOCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
5069,1974-09-21,S,Chile,Residencia Propia,OTRA,F,SIN INFORMACION,Sin Asignación, 
7249,1958-12-23,N,Chile, , ,M, ,Sin Asignación, 
30609,1967-02-18,N,Chile, , ,M, ,Sin Asignación, 
2092,1971-08-01,N,Chile,Residencia Propia,MEDICO,M,Soltero,Universitario Completo, 
14484,1981-08-18,S,Chile, ,INGENIERO COMERCIAL,F,SIN INFORMACION,Medio, 
20628,1985-03-09,N,Chile, ,OTRA,M, ,Sin Asignación, 
21672,1979-04-12,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
6206,1977-06-07,N,Chile,Residencia Propia,ABOGADO,M,Soltero,Universitario Completo, 
26501,1945-08-04,N,Chile, ,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
6926,1993-03-27,N,Chile,Residencia Familiar,PROFESOR,F,Soltero,Universitario Completo, 
21531,1933-09-19,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
12368,1986-09-18,N,Chile,Residencia Arrendada,ADMINISTRADOR DE EMPRESAS,F,Soltero,Universitario Completo, 
35127,1987-11-04,N,Chile,Residencia Arrendada,ARQUITECTO,M,Casado,Universitario Completo,SIN SEPARACIÓN
19707,1956-03-22,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
31132,1994-10-31,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
16761,1969-01-28,N,Chile,Residencia Propia,ASISTENTE SOCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
3414,1941-09-11,N,Chile,Residencia Propia,OTRA,F,SIN INFORMACION,Sin Asignación, 
17364,1991-10-26,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
2888,1986-08-21,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
31013,1959-06-13,N,Chile, ,ADMINISTRADOR DE EMPRESAS,M,Casado,Técnico, 
16582,1964-02-02,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
33786,1970-07-20,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
20924,1982-01-06,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
11894,1965-08-19,N,Argentina,Residencia Arrendada,OTRA,M,Casado,Universitario Incompleto,SIN SEPARACIÓN
3277,1967-10-01,N,Alemania,Residencia Arrendada,INGENIERO,M,Soltero,Universitario Completo, 
2939,1996-04-15,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Soltero,Universitario Incompleto, 
16118,1991-10-15,N,Chile,Residencia Familiar,INGENIERO CIVIL,F,Casado,Universitario Incompleto,CON SEPARACIÓN
7232,1948-06-08,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
25635,1970-12-25,N,Chile,Residencia Propia,INGENIERO DE EJECUCION,M,Casado,Universitario Completo,CON SEPARACIÓN
3427,1982-06-17,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
8057,1954-09-16,N,Chile,Residencia Propia,TECNICO PROFESIONAL,F,Casado,Técnico,SIN SEPARACIÓN
31416,1984-08-09,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
3177,1982-03-28,N,Chile, ,INGENIERO,M,Casado,Universitario Completo, 
26086,1957-01-05,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
12639,1948-07-14,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
24168,1952-09-14,N,Chile,Residencia Arrendada,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
3451,2018-04-24,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
2060,1968-03-21,N,Chile,Residencia Propia,OTRA,M,Casado,Medio,SIN SEPARACIÓN
28488,1985-01-08,N,Chile,Residencia Familiar,INGENIERO EN PREVENCION DE RIESGOS,F,Soltero,Universitario Completo, 
3412,1986-06-26,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
12382,1995-05-05,N,Chile, ,OTRA,M,Soltero,Universitario Incompleto, 
16914,1961-12-21,N,Chile, , ,F,Soltero,Sin Asignación,-
2586,1986-10-13,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
12005,1990-11-05,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
34244,1980-02-06,N,Chile,Residencia Propia,PSICOLOGO,M,Casado,Universitario Completo,CON SEPARACIÓN
3188,1958-09-10,N,Chile,Residencia Propia,QUIMICO FARMACEUTICO,F,Soltero,Universitario Completo, 
24039,1936-05-06,N,Chile, ,OTRA,F, ,Sin Asignación, 
2423,1984-07-16,N,Chile,Propia con deuda,DISEÑADOR GRAFICO,F,Soltero,Universitario Completo, 
19219,1985-02-13,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
22149,1947-09-27,N,Chile, ,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
35836,1946-09-11,N,Chile, ,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
10863,1979-11-15,N,Chile,Propia con deuda,ADMINISTRADOR DE EMPRESAS,M,Casado,Universitario Completo,SIN SEPARACIÓN
12155,1985-10-26,N,Chile,Residencia Propia,OTRA,M,Soltero,Sin Asignación, 
12733,1966-05-25,N,Chile,Propia con deuda,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
16730,1988-03-09,N,Chile, ,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
23869,1942-03-15,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Casado,Universitario Completo,SIN SEPARACIÓN
29204,1970-09-23,N,Chile,Residencia Propia,CONTADOR AUDITOR,F,Soltero,Universitario Completo, 
7081,1940-01-13,N,Chile,Residencia Propia,OTRA,F,Soltero,Medio, 
17285,1992-11-18,N,Chile,Residencia Familiar,OTRA,F,Soltero,Universitario Incompleto, 
35696,1978-12-21,N,Italia,Residencia Familiar,OTRA,M,Casado,Universitario Completo,SIN SEPARACIÓN
31247,2000-08-11,N,Chile, ,OTRA,F,Soltero,Basico, 
30929,1981-01-27,S,Chile, ,TECNICO EN COMPUTACION,M,Casado,Técnico,SIN SEPARACIÓN
26920,1988-05-26,N,Chile, ,SOCIOLOGO,M,Casado,Universitario Completo, 
7577,1951-01-25,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
6362,1957-10-03,N,Chile,Residencia Arrendada,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
7945,1963-01-11,N,Chile, , ,F,Soltero,Sin Asignación,-
28567,1941-02-12,N,Chile,Residencia Propia,LICENCIADO EN BIOLOGIA,F,Soltero,Universitario Completo, 
11954,1979-07-28,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
11588,1986-11-09,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
3626,1997-03-11,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Soltero,Universitario Incompleto, 
29227,1965-11-16,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
32145,1997-08-14,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
27332,1990-03-30,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Soltero,Universitario Completo, 
11119,1985-03-03,N,Chile,Residencia Propia,ARQUITECTO,F,Soltero,Universitario Completo, 
21780,1968-03-02,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
11223,1982-12-12,N,Chile,Residencia Arrendada,MEDICO,M,Casado,Universitario Completo,PARTICIPACIÓN EN GANANCIALES
24029,1956-02-07,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
7271,1971-11-20,N,Chile,Residencia Arrendada,RELACIONADOR PUBLICO,F,Soltero,Universitario Completo, 
21255,2015-05-22,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
6828,1969-06-24,N,Alemania,Residencia Propia,INGENIERO,M,Soltero,Universitario Completo, 
30850,2016-07-11,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
17214,1955-11-04,N,Chile, , ,F,Soltero,Sin Asignación,-
5162,1931-12-11,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
11804,1952-10-21,N,Chile, ,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
3028,1969-07-25,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
7763,1988-07-07,N,Chile,Residencia Familiar,PUBLICISTA,F,Soltero,Universitario Completo, 
17962,1993-10-07,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Soltero,Universitario Incompleto, 
28828,1948-01-08,N,Chile,Residencia Familiar,OTRA,F,Casado,Técnico,SIN SEPARACIÓN
16735,2007-02-20,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
7427,1939-05-21,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
16432,1973-11-14,N,Chile,Residencia Propia,CONSTRUCTOR CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
8152,1977-03-21,N,Egipto,Residencia Arrendada,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
1618,1946-01-29,N,Chile,Residencia Propia,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
31168,1970-09-12,N,Chile, , ,F,Divorciado/Separado,Sin Asignación,-
6389,1950-09-24,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
721,1932-05-10,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
12796,1985-10-13,N,Chile, ,OTRA,F,Soltero,Técnico Universitario, 
8235,1963-12-18,N,Chile, ,PROFESOR,F,Casado,Universitario Completo, 
25999,1988-06-21,N,Chile,Residencia Arrendada,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
35155,1967-09-04,N,Chile,Residencia Propia,INGENIERO DE EJECUCION,M,Casado,Universitario Completo,SIN SEPARACIÓN
10181,1928-05-03,N,Chile,Residencia Propia,OTRA,F,Casado,Medio,SIN SEPARACIÓN
25402,1984-12-12,N,Chile,Residencia Arrendada,ARQUITECTO,M,Soltero,Universitario Incompleto, 
16719,2004-09-13,N,Chile, ,OTRA,F,Soltero,Basico, 
17152,1991-09-25,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
727,1940-03-05,N,Chile,Residencia Propia,OTRA,F,SIN INFORMACION,Sin Asignación, 
7187,1938-12-26,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
207,1970-07-14,N,Chile,Residencia Familiar,SOCIOLOGO,F,Casado,Universitario Completo,SIN SEPARACIÓN
36929,1943-06-17,N,Chile,Residencia Propia,ECONOMISTA,M,Casado,Universitario Completo,SIN SEPARACIÓN
